155	9	2112.33	325.17	2272.82	397.96	2
155	10	1781.02	555.78	2034.33	803.13	2
156	5	1559.03	266.69	1681.28	328.03	2
156	6	1064.08	274.52	1163.25	322.52	2
156	7	1898.49	394.59	2030.9	516.87	2
156	8	1195.43	232.24	1250.03	278.91	2
156	9	2096.44	324.17	2254.42	391.89	2
156	10	1783.1	539.86	2017.24	772.81	2
157	5	1544.49	264.28	1663.24	324.68	2
157	6	1051.58	276.6	1153.3	324.72	2
157	7	1902.9	390.32	2031.85	509.23	2
157	8	1194.3	233.11	1249.99	280.83	2
157	9	2079.86	322.6	2233.44	383.58	2
157	10	1787.01	523	2005.15	743.72	2
158	5	1534.36	262.78	1651.24	322.83	2
158	6	1041.75	277.35	1146.95	326.16	2
158	7	1905.68	386.3	2032.16	504.14	2
158	8	1193.23	233.41	1249.98	282.16	2
158	9	2068.99	320.79	2218.79	377.94	2
158	10	1789.91	512.09	2000.33	725.64	2
159	5	1522.41	260.3	1636.67	320.22	2
159	6	1029.16	278.24	1136.95	328.6	2
159	7	1908.55	381.67	2032.25	496.54	2
159	8	1191.54	234.78	1249.33	283.27	2
159	9	2045.62	318.86	2199.92	373.36	2
159	10	1793.09	498.09	1988.11	704.74	2
160	5	1514.56	258.78	1625.23	318.67	2
160	6	1019.96	279.84	1129.33	330.13	2
160	7	1911.46	379.54	2032.26	492.8	2
160	8	1190.27	235.93	1249.08	284.93	2
160	9	2026.53	317.61	2183.6	372.95	2
160	10	1794.97	490.02	1982.31	691.24	2
161	5	1504.11	256.3	1611.53	316.18	2
161	6	1006.96	281.71	1118.16	332.61	2
161	7	1914.39	373.54	2032.23	486.35	2
161	8	1188.5	236.98	1248.34	286.82	2
161	9	2007.43	316.35	2167.27	372.55	2
161	10	1797.75	478.31	1977.53	670.4	2
162	5	1497.46	255.44	1602.45	314.67	2
162	6	997.01	282.38	1110.13	334.81	2
162	7	1915.97	370.88	2030.84	481.6	2
162	8	1186.56	238	1248.05	287.5	2
162	9	1991.56	315.92	2154.33	372.81	2
162	10	1800.12	470.92	1975.95	658.87	2
163	5	1487.39	253.2	1590.24	311.52	2
163	6	983.74	284.54	1098.83	337.53	2
163	7	1917.06	368.77	2027.59	476.81	2
163	8	1183.9	239.01	1247.31	289	2
163	9	1976.28	313.18	2137.47	373.63	2
163	10	1803.72	459.99	1975.24	639.21	2
164	5	1481.5	252.44	1580.96	309.77	2
164	6	973.06	285.98	1090.13	339.17	2
164	7	1917.99	367.52	2023.67	472.66	2
164	8	1181.61	240.01	1246.38	289.52	2
164	9	1964.53	312.21	2126.41	372.68	2
164	10	1806.32	452.75	1974.81	628.61	2
165	5	1472.36	250.89	1569.34	307.2	2
165	6	958.88	287.78	1077.3	341.68	2
165	7	1917.48	365.22	2021.59	466.69	2
165	8	1177.54	241.01	1244.73	290.97	2
165	9	1946.86	309.99	2107.67	370.42	2
165	10	1809.96	443.17	1975.76	616.1	2
166	5	1466.79	249.72	1561.61	305.67	2
166	6	948.51	289.08	1068.02	343.23	2
166	7	1917.21	363.19	2020.21	462.79	2
166	8	1175.35	241.36	1243.47	291.47	2
166	9	1935.51	307.91	2095.89	367.64	2
166	10	1813.25	436.91	1977.82	604.99	2
167	5	1459.08	247.35	1551.86	303.85	2
167	6	934.46	290.83	1054.97	346.36	2
167	7	1917.02	359.21	2018.39	457.55	2
167	8	1171.33	242.11	1241.05	293.58	2
167	9	1919.94	305.89	2080.15	367.96	2
167	10	1819.15	429.76	1979.49	592.28	2
168	5	1453.98	246.53	1544.77	302.58	2
168	6	924.17	293.4	1045	348.15	2
168	7	1916.19	356.55	2017.77	456.58	2
168	8	1167.89	242.36	1239.48	294.34	2
168	9	1909.38	304.54	2070.84	368.77	2
168	10	1822.55	425.01	1981.05	583.1	2
169	5	1447.08	245.63	1535.22	300.19	2
169	6	910.15	295.65	1032.34	351.38	2
169	7	1913.81	353.69	2016.24	451.73	2
169	8	1163.4	243.08	1237.61	296.54	2
169	9	1896.73	302.79	2058.65	373.01	2
169	10	1827.08	418.98	1983.83	571.64	2
170	5	1439.52	243.35	1525.43	297.38	2
170	6	894.06	297.1	1018.01	354.49	2
170	7	1910.21	352.12	2013.7	446.12	2
170	8	1157.22	244.62	1234.35	298.63	2
